sample_id,image_path,image_filename,image_type_raw,image_type,nregistro,nombre,nombre_normalizado,principio_activo_texto,principio_activo_normalizado,num_principios_activos,codigo_atc_original,nombre_atc_original,nivel_atc_original,atc1_codigo,atc2_codigo,atc3_codigo,atc3_nombre,atc4_codigo,atc4_nombre,atc5_codigo,atc5_nombre,macroclase_15_codigo,macroclase_15_nombre,dosis,forma_farmaceutica,forma_farmaceutica_simplificada,via_administracion,labtitular,labcomercializador,cpresc,receta,generico,comerc,clase,split
66428_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_normon_15_mg_capsulas_gastrorresistentes_efg__66428__materialas__04926.jpg,lansoprazol_normon_15_mg_capsulas_gastrorresistentes_efg__66428__materialas__04926.jpg,materialas,caja,66428,LANSOPRAZOL NORMON 15 mg CAPSULAS GASTRORRESISTENTES EFG,lansoprazol normon 15 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorios Normon S.A.,Laboratorios Normon S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66428_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_normon_15_mg_capsulas_gastrorresistentes_efg__66428__formafarmac__04927.jpg,lansoprazol_normon_15_mg_capsulas_gastrorresistentes_efg__66428__formafarmac__04927.jpg,formafarmac,pastilla,66428,LANSOPRAZOL NORMON 15 mg CAPSULAS GASTRORRESISTENTES EFG,lansoprazol normon 15 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorios Normon S.A.,Laboratorios Normon S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66486_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_normon_30_mg_capsulas_gastrorresistentes_efg__66486__materialas__04928.jpg,lansoprazol_normon_30_mg_capsulas_gastrorresistentes_efg__66486__materialas__04928.jpg,materialas,caja,66486,LANSOPRAZOL NORMON 30 mg CAPSULAS GASTRORRESISTENTES EFG,lansoprazol normon 30 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorios Normon S.A.,Laboratorios Normon S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66486_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_normon_30_mg_capsulas_gastrorresistentes_efg__66486__formafarmac__04929.jpg,lansoprazol_normon_30_mg_capsulas_gastrorresistentes_efg__66486__formafarmac__04929.jpg,formafarmac,pastilla,66486,LANSOPRAZOL NORMON 30 mg CAPSULAS GASTRORRESISTENTES EFG,lansoprazol normon 30 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorios Normon S.A.,Laboratorios Normon S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66127_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_sandoz_15_mg_capsulas_gastrorresistentes_efg__66127__materialas__04930.jpg,lansoprazol_sandoz_15_mg_capsulas_gastrorresistentes_efg__66127__materialas__04930.jpg,materialas,caja,66127,LANSOPRAZOL SANDOZ 15 mg CAPSULAS GASTRORRESISTENTES EFG,lansoprazol sandoz 15 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66127_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_sandoz_15_mg_capsulas_gastrorresistentes_efg__66127__formafarmac__04931.jpg,lansoprazol_sandoz_15_mg_capsulas_gastrorresistentes_efg__66127__formafarmac__04931.jpg,formafarmac,pastilla,66127,LANSOPRAZOL SANDOZ 15 mg CAPSULAS GASTRORRESISTENTES EFG,lansoprazol sandoz 15 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66128_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_sandoz_30_mg_capsulas_gastrorresistentes_efg__66128__materialas__04932.jpg,lansoprazol_sandoz_30_mg_capsulas_gastrorresistentes_efg__66128__materialas__04932.jpg,materialas,caja,66128,LANSOPRAZOL SANDOZ 30 MG CAPSULAS GASTRORRESISTENTES EFG,lansoprazol sandoz 30 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
66128_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_sandoz_30_mg_capsulas_gastrorresistentes_efg__66128__formafarmac__04933.jpg,lansoprazol_sandoz_30_mg_capsulas_gastrorresistentes_efg__66128__formafarmac__04933.jpg,formafarmac,pastilla,66128,LANSOPRAZOL SANDOZ 30 MG CAPSULAS GASTRORRESISTENTES EFG,lansoprazol sandoz 30 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg lansoprazol,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Sandoz Farmaceutica S.A.,Sandoz Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77013_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_stada_15_mg_capsulas_duras_gastrorresistentes_ef__77013__materialas__04934.jpg,lansoprazol_stada_15_mg_capsulas_duras_gastrorresistentes_ef__77013__materialas__04934.jpg,materialas,caja,77013,LANSOPRAZOL STADA 15 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol stada 15 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77013_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_stada_15_mg_capsulas_duras_gastrorresistentes_ef__77013__formafarmac__04935.jpg,lansoprazol_stada_15_mg_capsulas_duras_gastrorresistentes_ef__77013__formafarmac__04935.jpg,formafarmac,pastilla,77013,LANSOPRAZOL STADA 15 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol stada 15 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77014_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_stada_30_mg_capsulas_duras_gastrorresistentes_ef__77014__materialas__04936.jpg,lansoprazol_stada_30_mg_capsulas_duras_gastrorresistentes_ef__77014__materialas__04936.jpg,materialas,caja,77014,LANSOPRAZOL STADA 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol stada 30 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77014_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_stada_30_mg_capsulas_duras_gastrorresistentes_ef__77014__formafarmac__04937.jpg,lansoprazol_stada_30_mg_capsulas_duras_gastrorresistentes_ef__77014__formafarmac__04937.jpg,formafarmac,pastilla,77014,LANSOPRAZOL STADA 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol stada 30 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Laboratorio Stada S.L.,Laboratorio Stada S.L.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77051_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_tecnigen_15_mg_capsulas_duras_gastrorresistentes__77051__materialas__04938.jpg,lansoprazol_tecnigen_15_mg_capsulas_duras_gastrorresistentes__77051__materialas__04938.jpg,materialas,caja,77051,LANSOPRAZOL TECNIGEN 15 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol tecnigen 15 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Tecnimede España Industria Farmaceutica S.A.,Tecnimede España Industria Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77051_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_tecnigen_15_mg_capsulas_duras_gastrorresistentes__77051__formafarmac__04939.jpg,lansoprazol_tecnigen_15_mg_capsulas_duras_gastrorresistentes__77051__formafarmac__04939.jpg,formafarmac,pastilla,77051,LANSOPRAZOL TECNIGEN 15 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol tecnigen 15 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Tecnimede España Industria Farmaceutica S.A.,Tecnimede España Industria Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77052_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_tecnigen_30_mg_capsulas_duras_gastrorresistentes__77052__materialas__04940.jpg,lansoprazol_tecnigen_30_mg_capsulas_duras_gastrorresistentes__77052__materialas__04940.jpg,materialas,caja,77052,LANSOPRAZOL TECNIGEN 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol tecnigen 30 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Tecnimede España Industria Farmaceutica S.A.,Tecnimede España Industria Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
77052_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_tecnigen_30_mg_capsulas_duras_gastrorresistentes__77052__formafarmac__04941.jpg,lansoprazol_tecnigen_30_mg_capsulas_duras_gastrorresistentes__77052__formafarmac__04941.jpg,formafarmac,pastilla,77052,LANSOPRAZOL TECNIGEN 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG,lansoprazol tecnigen 30 mg capsulas duras gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg,CÁPSULA DURA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Tecnimede España Industria Farmaceutica S.A.,Tecnimede España Industria Farmaceutica S.A.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
74475_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_viatris_15_mg_capsulas_gastrorresistentes_efg__74475__materialas__04942.jpg,lansoprazol_viatris_15_mg_capsulas_gastrorresistentes_efg__74475__materialas__04942.jpg,materialas,caja,74475,LANSOPRAZOL VIATRIS 15 MG CAPSULAS GASTRORRESISTENTES EFG,lansoprazol viatris 15 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg,CÁPSULA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Viatris Limited,Viatris Pharmaceuticals S.L.U.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
74475_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_viatris_15_mg_capsulas_gastrorresistentes_efg__74475__formafarmac__04943.jpg,lansoprazol_viatris_15_mg_capsulas_gastrorresistentes_efg__74475__formafarmac__04943.jpg,formafarmac,pastilla,74475,LANSOPRAZOL VIATRIS 15 MG CAPSULAS GASTRORRESISTENTES EFG,lansoprazol viatris 15 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,15 mg,CÁPSULA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Viatris Limited,Viatris Pharmaceuticals S.L.U.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
74476_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_viatris_30_mg_capsulas_gastrorresistentes_efg__74476__materialas__04944.jpg,lansoprazol_viatris_30_mg_capsulas_gastrorresistentes_efg__74476__materialas__04944.jpg,materialas,caja,74476,LANSOPRAZOL VIATRIS 30 MG CAPSULAS GASTRORRESISTENTES EFG,lansoprazol viatris 30 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg,CÁPSULA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Viatris Limited,Viatris Pharmaceuticals S.L.U.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
74476_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lansoprazol_viatris_30_mg_capsulas_gastrorresistentes_efg__74476__formafarmac__04945.jpg,lansoprazol_viatris_30_mg_capsulas_gastrorresistentes_efg__74476__formafarmac__04945.jpg,formafarmac,pastilla,74476,LANSOPRAZOL VIATRIS 30 MG CAPSULAS GASTRORRESISTENTES EFG,lansoprazol viatris 30 mg capsulas gastrorresistentes efg,LANSOPRAZOL,lansoprazol,1,A02BC03,Lansoprazol,5,A,A02,A02B,AGENTES CONTRA LA ULCERA PEPTICA Y EL REFLUJO GASTROESOFAGICO (RGE/GORD),A02BC,Inhibidores de la bomba de protones,A02BC03,Lansoprazol,digestivo,Digestivo,30 mg,CÁPSULA GASTRORRESISTENTE,CAPSULA,VÍA ORAL,Viatris Limited,Viatris Pharmaceuticals S.L.U.,Medicamento Sujeto A Prescripción Médica,True,True,True,otros,train
54407_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lantanon_10_mg_comprimidos_recubiertos_con_pelicula__54407__materialas__04946.jpg,lantanon_10_mg_comprimidos_recubiertos_con_pelicula__54407__materialas__04946.jpg,materialas,caja,54407,LANTANON 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lantanon 10 mg comprimidos recubiertos con pelicula,MIANSERINA HIDROCLORURO,mianserina hidrocloruro,1,N06AX03,Mianserina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX03,Mianserina,neurologia_psiquiatria,Neurología y psiquiatría,10 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Organon Salud S.L.,Organon Salud S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Neurología y psiquiatría,train
54407_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lantanon_10_mg_comprimidos_recubiertos_con_pelicula__54407__formafarmac__04947.jpg,lantanon_10_mg_comprimidos_recubiertos_con_pelicula__54407__formafarmac__04947.jpg,formafarmac,pastilla,54407,LANTANON 10 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lantanon 10 mg comprimidos recubiertos con pelicula,MIANSERINA HIDROCLORURO,mianserina hidrocloruro,1,N06AX03,Mianserina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX03,Mianserina,neurologia_psiquiatria,Neurología y psiquiatría,10 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Organon Salud S.L.,Organon Salud S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Neurología y psiquiatría,train
55690_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lantanon_30_mg_comprimidos_recubiertos_con_pelicula__55690__materialas__04948.jpg,lantanon_30_mg_comprimidos_recubiertos_con_pelicula__55690__materialas__04948.jpg,materialas,caja,55690,LANTANON 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lantanon 30 mg comprimidos recubiertos con pelicula,MIANSERINA HIDROCLORURO,mianserina hidrocloruro,1,N06AX03,Mianserina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX03,Mianserina,neurologia_psiquiatria,Neurología y psiquiatría,30 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Organon Salud S.L.,Organon Salud S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Neurología y psiquiatría,train
55690_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lantanon_30_mg_comprimidos_recubiertos_con_pelicula__55690__formafarmac__04949.jpg,lantanon_30_mg_comprimidos_recubiertos_con_pelicula__55690__formafarmac__04949.jpg,formafarmac,pastilla,55690,LANTANON 30 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lantanon 30 mg comprimidos recubiertos con pelicula,MIANSERINA HIDROCLORURO,mianserina hidrocloruro,1,N06AX03,Mianserina,5,N,N06,N06A,ANTIDEPRESIVOS,N06AX,Otros antidepresivos,N06AX03,Mianserina,neurologia_psiquiatria,Neurología y psiquiatría,30 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Organon Salud S.L.,Organon Salud S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,Neurología y psiquiatría,train
84019_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/lanvis_40_mg_comprimidos__84019__materialas__04950.jpg,lanvis_40_mg_comprimidos__84019__materialas__04950.jpg,materialas,caja,84019,LANVIS 40 MG COMPRIMIDOS,lanvis 40 mg comprimidos,TIOGUANINA,tioguanina,1,L01BB03,Tioguanina,5,L,L01,L01B,ANTIMETABOLITOS,L01BB,Analogos de las purinas,L01BB03,Tioguanina,oncologia,Oncología,40 mg,COMPRIMIDO,COMPRIMIDO,VÍA ORAL,Aspen Pharma Trading Limited,Aspen Pharmacare Espana S.L.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,test
